"simulation","psi","p","surveyLength","intervalLength","nSurveys","radius","placement","instOcc","dailyOcc","seasonOcc","density","logitInstOcc","logitDailyOcc","logitSeasonOcc","Initial_InstantBias","Initial_DailyBias","Initial_SeasonBias","ExponentialDecay_success","ExponentialDecay_predicted_asymptote","ExponentialDecay_sse","ExponentialDecay_predicted_yIntercept","MichaelisMenten_success","MichaelisMenten_predicted_asymptote","MichaelisMenten_sse","MichaelisMenten_predicted_yIntercept","AsymptoticRegression_success","AsymptoticRegression_predicted_asymptote","AsymptoticRegression_sse","AsymptoticRegression_predicted_yIntercept","LogisticGrowth_success","LogisticGrowth_predicted_asymptote","LogisticGrowth_sse","LogisticGrowth_predicted_yIntercept","Gompertz_success","Gompertz_predicted_asymptote","Gompertz_sse","Gompertz_predicted_yIntercept","UpperHingeThreshold_success","UpperHingeThreshold_predicted_asymptote","UpperHingeThreshold_threshold","UpperHingeThreshold_sse","UpperHingeThreshold_predicted_yIntercept","ExpDec_DailyBias","MichaelisMenten_DailyBias","AsymptoticRegression_DailyBias","LogisticGrowth_DailyBias","Gompertz_DailyBias","UpperHingeThreshold_DailyBias","ExpDec_SeasonBias","MichaelisMenten_SeasonBias","AsymptoticRegression_SeasonBias","LogisticGrowth_SeasonBias","Gompertz_SeasonBias","UpperHingeThreshold_SeasonBias","ExpDec_InstBias","MichaelisMenten_InstBias","AsymptoticRegression_InstBias","LogisticGrowth_InstBias","Gompertz_InstBias","UpperHingeThreshold_InstBias"
1,0.696109988959171,0.138100759760459,30,"none",3,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.545708701327162,-0.188389542621581,-0.332675256907295,TRUE,0.360664287276649,3.97498695712856,67316.5171384411,TRUE,60390.4749115633,18.6166626792192,0.373069634508734,TRUE,460.764571125331,18.6167288437188,0.373115553875707,TRUE,545.833035705526,18.5149933649943,0.310616544622025,TRUE,6211.71420838054,18.5288169358961,0.315356974029555,TRUE,0.360668568412848,2,3.97459405570526,8.17897964029509,-0.266513055954839,0.144285714285714,0.144285714285714,0.144285714285714,0.144285714285714,-0.266512019735583,-0.410798770240553,0,0,0,0,-0.410797734021297,0.878383958234457,0.470584459823672,0.470595549261024,0.455419703776832,0.456576254503617,0.878103548893099
2,0.574321373783422,0.294630429440314,30,"none",3,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.490780909653662,-0.203335527618921,-0.360240289523683,TRUE,0.482185015997751,2.50518164507702,40784.9666863983,FALSE,NA,NA,NA,TRUE,0.482178632581054,2.50537696769746,32608.4529104938,TRUE,209.773930541368,9.24561335556236,173.554515038128,TRUE,767915.204069809,33.536122920631,2.01417510783607,TRUE,0.482210121011297,2,2.50443694907165,12.3020868800469,-0.224831536534004,NA,-0.224833043108915,0.156904761904762,0.156904761904762,-0.224825611424539,-0.381736298438766,NA,-0.381737805013677,0,0,-0.381730373329301,0.851021199177345,NA,0.851021199177345,0.851021199177345,0.733298557448336,0.851016656942554
1,1.40007884844673,0.295814610068465,5,"none",3,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.356466294322261,-0.169708361586614,-0.197803599681852,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,165.650376149931,0.0678266844713172,0.982349332239132,TRUE,66.8210954538239,0.0658711757462554,0.979183284694091,TRUE,42.1521603348626,0.0664171018825151,0.979822057310308,TRUE,1.23572073396955,5,0.0678138689243397,0.982327178265276,NA,NA,0.028095238095238,0.028095238095238,0.028095238095238,-0.197086494081493,NA,NA,0,0,0,-0.225181732176731,NA,NA,0.281844020411509,0.28121602612191,0.281342801199295,0.281839629249836
2,1.19729951292555,0.31149974673638,5,"none",3,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.283168222749432,-0.193622633127803,-0.231955966461136,TRUE,86.3091666332994,0.744055775124566,0.728474141728981,TRUE,574008.534221374,0.744017814241622,0.72878487039228,TRUE,84.5270974706965,0.744056409005459,0.728464629488519,TRUE,11.2468452421629,0.741909798118811,0.754937589476933,TRUE,44.6322043368032,0.742100528069645,0.749624301994192,TRUE,1.14874363233959,3,0.733088171951241,0.579812920946581,0.038333333333333,0.038333333333333,0.038333333333333,0.0383202851062675,0.038333333333333,-0.202385305216053,0,0,0,-1.3048227065493e-05,0,-0.240718638549386,0.189594533428467,0.189662753345589,0.189592444916544,0.195377811234453,0.194221020161162,0.156148547521705
1,1.56536978248042,0.971429366823101,10,"none",3,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.381392426015028,-0.144782229893847,-0.172877467989085,TRUE,83.6289476202894,0.108437311255908,0.956934559474206,FALSE,NA,NA,NA,TRUE,83.8076709309024,0.108437165040084,0.956935443509327,TRUE,61.1351492601749,0.103570112185841,0.979411170196263,TRUE,40.0994784762776,0.104658639532831,0.973111340610453,TRUE,1.52835810161077,10,0.108347025449789,0.957262209336899,0.028095238095238,NA,0.028095238095238,0.028095238095238,0.028095238095238,-0.150138804041924,0,NA,0,0,0,-0.178234042137162,0.276777527272654,NA,0.276777704513133,0.281261258018436,0.280009113406996,0.276843213119943
2,1.29270729359887,1.02002287155557,10,"none",3,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.299729263400703,-0.177061592476532,-0.215394925809865,TRUE,-147.267647190694,0.7996090452047,0.876253943943311,TRUE,1.78473457151856,0.774994322103832,0.711260106737897,TRUE,1.41947219191114,0.769499942560826,0.689024494970893,TRUE,1.35767470887731,0.760672260203052,0.68357487191115,TRUE,1.38191405992758,0.765011206406729,0.686026087040809,TRUE,1.30269840182474,6,0.755384163360694,0.753241442492154,-0.961666666666667,-0.105386161080671,-0.156411007250208,-0.166285149598422,-0.162368435923578,-0.175377897295395,-1,-0.143719494414004,-0.194744340583541,-0.204618482931755,-0.200701769256911,-0.213711230628728,0.221169534463086,0.185803726733863,0.180874074889326,0.179660293378965,0.180206516974988,0.195008771884176
1,1.76098830837918,1.09861283110121,15,"none",3,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.407603289642108,-0.118571366266767,-0.146666604362005,TRUE,5.79389287089771,0.123295200915854,0.97839653625255,TRUE,10.5875036487442,0.123308719830586,0.978814024910986,TRUE,5.79400186944773,0.123295200915345,0.978396849766897,TRUE,2.35432972694304,0.122529179056522,0.980649024546057,TRUE,2.85209588952721,0.122875645940283,0.979342966927434,TRUE,1.72816138708295,15,0.123631505230603,0.991072868443143,0.0250583876607708,0.0280700094092436,0.0250587176499547,-0.0586269993377114,-0.0264778409901264,-0.122727671512601,-0.00303685043446711,-2.52286859943052e-05,-0.00303652044528324,-0.0867222374329494,-0.0545730790853644,-0.150822909607839,0.281059832253235,0.281142723591874,0.281059894506622,0.281506872017768,0.2812477211705,0.283569675867743
2,1.29939600179778,1.42448854397335,15,"none",3,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.300857502795246,-0.175933353081989,-0.214266686415322,TRUE,1.42899130053101,0.869049223496116,0.701339140587733,TRUE,1.67604059360685,0.875172157113626,0.700781299803775,TRUE,1.42897970814116,0.869049223646564,0.701321530088658,TRUE,1.39212524464489,0.863522523385664,0.714129930924822,TRUE,1.40735243447574,0.865874697824735,0.708102576091567,TRUE,1.3514789248812,7,0.872504636916176,0.777756982908603,-0.154922566616421,-0.11928713832921,-0.154924373969826,-0.160735357048687,-0.158318649487304,-0.167295357523098,-0.193255899949754,-0.157620471662543,-0.193257707303159,-0.19906869038202,-0.196651982820637,-0.205628690856431,0.183608799185914,0.183485162834772,0.183604896459926,0.186437269727282,0.185105952221603,0.200320680392888
1,1.71387126826095,1.35316436456226,20,"none",3,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.401607625591338,-0.124567030317537,-0.152662268412775,TRUE,2.40721616052762,0.1685681738704,0.949125106476264,TRUE,3.4358777607297,0.169503161844691,0.949578788691949,TRUE,2.40724321047061,0.168568173876969,0.949127612663344,TRUE,2.03251494974311,0.164971220488563,0.96281075027855,TRUE,2.15385371632004,0.166545497729546,0.955959973736164,TRUE,1.79187371697163,17,0.166695192983757,1.00784799631476,-0.0545288426425085,-0.00309757896090856,-0.0545267923518762,-0.0877358682971884,-0.0758764185148436,-0.114747915813086,-0.0826240807377464,-0.0311928170561465,-0.0826220304471141,-0.115831106392426,-0.103971656610082,-0.142843153908324,0.275209089838998,0.275300355141405,0.275209594048152,0.277954105084233,0.276582089868199,0.286868681523413
2,1.56625645091587,1.34793112095685,20,"none",3,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.342373469922228,-0.134417385955007,-0.17275071928834,TRUE,1.60578627505938,0.90707011576092,0.798034895858838,TRUE,1.88118480641665,0.902526850657366,0.75965393938344,TRUE,1.60574690235264,0.907070116134381,0.798009172492406,TRUE,1.55499223650562,0.9141685197345,0.837293999022901,TRUE,1.57389304524497,0.910323750152508,0.818125055742569,TRUE,1.58624871842802,19,0.947443033044173,0.970139475053958,-0.128841122714236,-0.0939195101668936,-0.128846604536106,-0.136033069935338,-0.133328782020925,-0.131578997392282,-0.167174456047569,-0.132252843500227,-0.167179937869439,-0.174366403268671,-0.171662115354258,-0.169912330725615,0.204678158657767,0.196402784779362,0.20467265204806,0.213019184243721,0.208962385813174,0.240271486464242
1,2.02629124449275,1.66809858813505,30,"none",3,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.437799865866524,-0.0883747900423514,-0.116470028137589,TRUE,2.01440701927563,0.350870331235624,0.91193276142444,TRUE,2.47290980753883,0.35967846761832,0.89925876608294,TRUE,2.01441029562418,0.35087033124199,0.911934699024352,TRUE,1.92695643052519,0.341531979873758,0.947368599696416,TRUE,1.96051223846578,0.345157944131359,0.930715484665502,TRUE,1.83147987390548,18,0.359115989962987,1.0112375176655,-0.0896033185144218,-0.0496840209730639,-0.0896029782804469,-0.0989926019907937,-0.0953163842107647,-0.109966834351541,-0.11769855660966,-0.0777792590683019,-0.117698216375685,-0.127087840086032,-0.123411622306003,-0.138062072446779,0.267665396649434,0.265067049016805,0.26766579281552,0.274855568387137,0.27149031327681,0.287532157593992
2,1.68753739511929,1.61014756530238,30,"none",3,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.359024217991118,-0.117766637886117,-0.15609997121945,TRUE,1.89868784790793,0.977584454418985,0.862388315158126,TRUE,2.30008762043258,0.973518688037271,0.830248531778929,TRUE,1.89868664776335,0.977584454416971,0.862387878890381,TRUE,1.81182062315668,0.986602704118083,0.907515306960828,TRUE,1.84528545957545,0.982173673324695,0.887398490816176,TRUE,1.69176562922535,22,0.99580678851365,0.965990743742761,-0.0919237228370842,-0.0527823712552102,-0.0919238588017099,-0.102084897557532,-0.0980940555813471,-0.117210450469342,-0.130257056170417,-0.0911157045885432,-0.130257192135043,-0.140418230890865,-0.13642738891468,-0.155543783802675,0.218283589400192,0.211531667207516,0.218283498339649,0.227615637943723,0.22347721000375,0.239443836341917
1,-0.147038047688243,-0.862668458558545,5,"none",4,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.341690532398298,-0.392407711550445,-0.536693425836159,TRUE,2003.88365145941,20.8857645702071,5.35961170337532,TRUE,-2.78161751869175,5.90005132679181,3568.16967901493,TRUE,-0.107839700958721,0.142720074655169,19258.4505985008,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,-0.107240084585719,2,0.141781176466161,13.8871294442482,0.144285714285714,-0.79738863389165,-0.382648113987396,NA,NA,-0.382498642465032,0,-0.941674348177364,-0.52693382827311,NA,NA,-0.526784356750746,0.873703238595596,0.878383958234457,0.878383958234457,NA,NA,0.878383027349722
2,-0.296017611051602,-0.880560351755616,5,"none",4,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.277552497853916,-0.416563939418667,-0.573468701323429,TRUE,-0.168179352384949,0.0385361083064622,-7.39705645946656,FALSE,NA,NA,NA,TRUE,-0.168181906677391,0.0385361083220078,-7.39720704581569,TRUE,-424.494700808055,0.0894867878941757,-4.99333413527499,FALSE,NA,NA,NA,TRUE,-0.268886449539174,2,0.119220519796829,-3.07239844759523,-0.385041254975422,NA,-0.385041889054267,-0.843095238095238,NA,-0.409914747648516,-0.541946016880184,NA,-0.541946650959029,-1,NA,-0.566819509553278,-0.148366121769316,NA,-0.148366213966958,-0.142241488814334,NA,-0.104718541629996
1,0.47503469939344,-0.660660132534381,10,"none",4,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.494958666084272,-0.239139577864471,-0.383425292150185,TRUE,0.195857259994307,0.927395414293278,41744.8549819524,FALSE,NA,NA,NA,TRUE,1360.16074807781,34.3418004486188,2.45616297225161,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,0.195958569183769,2,0.926342131255968,13.5839307904787,-0.306905895478697,NA,0.144285714285714,NA,NA,-0.30688080965012,-0.451191609764411,NA,0,NA,NA,-0.451166523935834,0.878383958234457,NA,0.799394928755809,NA,NA,0.878382697646169
2,0.228011857424359,-0.444559764370859,10,"none",4,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.407778478230971,-0.286337959041612,-0.443242720946374,TRUE,0.201336558318466,0.404101358272487,-3.71593524167525,TRUE,0.48688820416902,0.357481652851996,-197.101019664295,TRUE,0.201333498289205,0.404101358007244,-3.71598352961156,TRUE,0.269662297327035,3.34731545411434,1.34682914660674e-53,TRUE,0.272979049463593,3.34828369927649,0,TRUE,0.111635733280133,3,0.588341983670778,-2.41788094646393,-0.292930442530951,-0.223722138816758,-0.292931199837798,-0.276085240521344,-0.275271127518709,-0.315215253374491,-0.449835204435713,-0.38062690072152,-0.44983596174256,-0.432990002426106,-0.432175889423471,-0.472120015279253,-0.125224141649634,-0.148978800822655,-0.125225261439249,0.351021199177345,0.351021199177345,-0.0671594926606862
1,0.560527680412852,-0.435874768325173,15,"none",4,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.514958584788117,-0.219139659160626,-0.36342537344634,TRUE,0.417010896626306,2.28945236309857,56119.9947410803,FALSE,NA,NA,NA,TRUE,1318.91847286936,39.0813640863953,1.57516591727314,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,0.417052153847378,2,2.28838594983253,13.3628372058151,-0.252946522816812,NA,0.144285714285714,NA,NA,-0.252936644279733,-0.397232237102526,NA,0,NA,NA,-0.397222358565447,0.878383958234457,NA,0.706902762306132,NA,NA,0.878382385726484
2,0.326783359418076,-0.368951314045285,15,"none",4,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.431997712604853,-0.26211872466773,-0.419023486572492,TRUE,0.296793650701559,0.499183099233306,-3.21287340961702,TRUE,0.508633457300903,0.412816760219905,-142.128520406054,TRUE,0.296793798949647,0.499183099249081,-3.21287090065529,TRUE,0.319715669302502,3.40721387324358,3.02268762983867e-53,FALSE,NA,NA,NA,TRUE,0.205621603084225,3,0.821426117252022,-2.4930696423072,-0.269436726481282,-0.218609167732096,-0.269436690223592,-0.263840281078739,NA,-0.291870194215032,-0.426341488386044,-0.375513929636858,-0.426341452128354,-0.420745042983501,NA,-0.448774956119794,-0.110294663541268,-0.148978800822655,-0.110294570238707,0.351021199177345,NA,-0.0726333466001109
1,0.73919992218038,-0.153434791196592,20,"none",4,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.555204834712842,-0.178893409235901,-0.323179123521615,TRUE,0.55351494862849,3.46011316761857,71148.5633352924,FALSE,NA,NA,NA,TRUE,901.904422822893,40.7782411664875,1.23968213482588,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,0.553536438089695,2,3.4591478003625,13.2263529215728,-0.220763584903083,NA,0.144285714285714,NA,NA,-0.220758603911668,-0.365049299188797,NA,0,NA,NA,-0.365044318197382,0.878383958234457,NA,0.65389263862283,NA,NA,0.878382155768265
2,0.192494958524029,0.0987118292650925,20,"none",4,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.398996888049248,-0.295119549223335,-0.452024311128097,TRUE,0.315840127506166,0.61073748264106,-3.11879182514738,TRUE,0.491890125610809,0.520901744820411,-223.637087175798,TRUE,0.315845916721972,0.610737482460657,-3.11866069319928,TRUE,0.329279881404217,3.54059530630159,1.97069346160029e-08,FALSE,NA,NA,NA,TRUE,0.243437350810046,3,0.995304654027182,-2.52332224048786,-0.26478511192806,-0.222543641652585,-0.264783700126975,-0.261511087509805,NA,-0.282534682422892,-0.421689873832822,-0.379448403557347,-0.421688462031737,-0.418415849414567,NA,-0.439439444327654,-0.106640069203124,-0.148978800822655,-0.106634751986626,0.351021204104079,NA,-0.0747395092156317
1,1.07966845575217,-0.0977858099226397,30,"none",4,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.624815194773892,-0.109283049174851,-0.253568763460565,TRUE,1.41911854527765,434.004123437783,115987.37880484,FALSE,NA,NA,NA,TRUE,2428.8613495879,430.78837950052,-0.252257252122172,TRUE,10.1741582943684,331.383744941432,2.60743345398539e-19,FALSE,NA,NA,NA,TRUE,3.24408810961534,29,430.238632376595,-0.27578129243215,-0.0505140907899784,NA,0.144285714285714,0.144247572358803,NA,0.106745809450987,-0.194799805075692,NA,0,-3.81419269107619e-05,NA,-0.0375399048347271,0.878383958234457,NA,0.315651948868454,0.378383958234457,NA,0.309872308664945
2,0.712375071690611,0.0121682124544739,30,"none",4,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.521946950451846,-0.172169486820737,-0.329074248725499,TRUE,0.369386118084884,0.864735101036633,-2.86377087338721,TRUE,0.504022002995072,0.697834240798906,-132.279674301207,TRUE,0.369386116715214,0.864735101035704,-2.86377092727474,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,0.36707586171181,6,1.27240456164992,-1.4758930097674,-0.251784603499827,-0.219691187836751,-0.251784603830825,NA,NA,-0.252343023076438,-0.408689365404589,-0.376595949741513,-0.408689365735587,NA,NA,-0.4092477849812,-0.095004967776067,-0.148978800822655,-0.0950049705275997,NA,NA,0.0370697566829449
1,1.35016516063503,0.332546339490792,5,"none",4,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.348426522634021,-0.177748133274854,-0.205843371370092,TRUE,1.28314913373868,0.18192508859531,-21239.8891904997,TRUE,1.87445956655938,0.593702573946437,-880.710870858297,TRUE,1.28315752335766,0.181932537648263,-19691.5212591432,TRUE,1.28577422146447,0.314698202566442,2.04859845546531e-06,TRUE,1.28326974298877,0.295571601857992,0,TRUE,1.28312892095515,2,0.181857609016731,-1.95630416701656,-0.188919410070533,-0.104931318196643,-0.188917984515812,-0.188473688391658,-0.188898916931781,-0.188922844632018,-0.217014648165771,-0.133026556291881,-0.217013222611049,-0.216568926486896,-0.216994155027019,-0.217018082727256,-0.445730105995887,-0.445730105995887,-0.445730105995887,0.0542704061537268,0.054269894004113,-0.321862527611283
2,1.27177925893468,0.215865744773892,5,"none",4,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.29617136476524,-0.180619491111995,-0.218952824445328,TRUE,1.15991762591374,0.0895200002043821,7414.41445876352,TRUE,0.93161687487293,0.211251533324224,556.631108549642,TRUE,337.241374804201,0.39873165194948,1.58053143330372,TRUE,242.213836772331,0.383359939815364,1.66226079005427,TRUE,292.723926320278,0.386563464458729,1.64224729862573,TRUE,1.15993043442271,2,0.0895092807945809,2.56764874493965,-0.200348919946787,-0.244263467478891,0.038333333333333,0.038333333333333,0.038333333333333,-0.200346592481536,-0.23868225328012,-0.282596800812224,0,0,0,-0.238679925814869,0.515124189210568,0.515124189210568,0.344403957936276,0.35566544303948,0.352964685019565,0.443874451790056
1,1.91607060861321,0.661650692174914,10,"none",4,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.425969508406667,-0.100205147502208,-0.128300385597446,TRUE,1.48157114010761,0.585605063880379,-6580.00078789141,TRUE,1.89741033533357,0.686292758041877,-829.547869478428,TRUE,1.48156463169471,0.585593418322018,-7865.35047833677,TRUE,1.48197183624043,0.700157271135927,2.02455247582802e-09,TRUE,1.48547120966566,0.707118471882137,0,TRUE,1.48151991608375,2,0.585532296120271,-2.15469516214516,-0.157094987046683,-0.102306616049178,-0.157095969134394,-0.157034531708424,-0.156507209215595,-0.157102716610451,-0.185190225141921,-0.130401854144416,-0.185191207229632,-0.185129769803662,-0.184602447310833,-0.185197954705689,-0.445730105995887,-0.445730105995887,-0.445730105995887,0.0542698945102511,0.054269894004113,-0.341836813665698
2,1.64970406551868,0.751479181239336,10,"none",4,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.35397523923233,-0.122815616644905,-0.161148949978238,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,249.619035646156,0.601631840727007,1.24842987368955,TRUE,85.5289666495436,0.595079963318851,1.24306958188201,TRUE,50.8229375446254,0.59683058789867,1.24386566474683,TRUE,1.37309319321928,2,0.467240070875473,2.35448598614308,NA,NA,0.038333333333333,0.038333333333333,0.038333333333333,-0.163787220872592,NA,NA,0,0,0,-0.202120554205925,NA,NA,0.292152135670073,0.29122205664787,0.291360361535221,0.428414326940045
1,1.86485088352543,0.910795072571449,15,"none",4,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.420131250765628,-0.106043405143247,-0.134138643238485,TRUE,1.62112376439232,1.03549337898795,-13.7268526109986,TRUE,1.94030176699766,0.781940387770711,-610.923825878086,TRUE,1.62112228366539,1.03549337650562,-13.7279461407969,TRUE,1.74443838134069,1.5745241779573,0.236723980668361,TRUE,1.69916830015003,1.43211291793928,0.0177459238526921,TRUE,1.60178191294425,2,1.04620762931683,-2.27495715900566,-0.13695470955503,-0.0975194699000531,-0.136954913611834,-0.120654816567765,-0.12647868298788,-0.139637477182645,-0.165049947650268,-0.125614707995291,-0.165050151707071,-0.148750054663003,-0.154573921083118,-0.167732715277882,-0.445729013290252,-0.445730105995887,-0.445729014484504,0.113176062566072,0.058706258543712,-0.352511761684272
2,1.68981344227301,1.01718302582069,15,"none",4,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.359323813355377,-0.117467042521858,-0.155800375855191,TRUE,96.303848785221,0.609754979875547,1.25194601429342,TRUE,641358.552272545,0.609665830916543,1.25208207772542,TRUE,104.645347171963,0.609748263163076,1.25195704713006,TRUE,60.3394020525292,0.604863809899297,1.26159295232384,TRUE,25.8899606546443,0.606187067191305,1.25780088485286,TRUE,1.68549454142088,14,0.609188619087063,1.24803928010123,0.038333333333333,0.038333333333333,0.038333333333333,0.038333333333333,0.0383333333276296,-0.118035937762524,0,0,0,0,-5.70343772210435e-12,-0.156369271095857,0.292760732984895,0.292784259905773,0.292762640754541,0.294424392975209,0.293771499282675,0.292084455853582
1,2.11771023246477,1.19374643244987,20,"none",4,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.446882534365003,-0.0792921215438717,-0.10738735963911,TRUE,2.0222751264204,1.53587656066494,-0.27121066183885,TRUE,2.11916982513303,1.13854877880569,-8.10767069852718,TRUE,2.02218804905437,1.53587656422014,-0.271546034058296,TRUE,2.0462820651297,1.8950135576228,0.499146353495931,TRUE,2.04796820761816,1.76981447059056,0.342394363828389,TRUE,1.98029720564355,10,2.10167421489893,0.473516220758332,-0.0887887047085635,-0.0791522919842131,-0.0887976933158522,-0.0863333592247364,-0.0861626055448388,-0.093191921068824,-0.116883942803801,-0.107247530079451,-0.11689293141109,-0.114428597319974,-0.114257843640077,-0.121287159164062,-0.0131202025015359,-0.445428977013732,-0.0132025206273557,0.176528594147422,0.139041919041486,0.17048555431909
2,1.67833274364941,1.16613186501019,20,"none",4,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.357807821865041,-0.118983034012194,-0.157316367345527,TRUE,2.01256963809543,0.666686054249774,1.26671288409505,TRUE,2.74106699418036,0.668331050185835,1.2749589820309,TRUE,2.01276633712686,0.666686055945679,1.26673068077367,TRUE,1.85323592743126,0.662773519722528,1.25817209030949,TRUE,1.91378501403012,0.664776772563038,1.26235091409097,TRUE,1.65923199302928,13,0.629810256925805,1.24555181216159,-0.0795561613066873,-0.0222598064715409,-0.0795357078045923,-0.0971600762116839,-0.0902228890192044,-0.121531786349287,-0.11788949464002,-0.0605931398048739,-0.117869041137925,-0.135493409545017,-0.128556222352537,-0.15986511968262,0.295303717835228,0.29671465114708,0.295306769940279,0.293835472032526,0.294554728279709,0.291653098092508
1,2.32318911286898,1.57827676840857,30,"none",4,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.465049322529832,-0.0611253333790435,-0.0892205714742814,TRUE,2.42391829715085,2.1773971750013,0.257607995029242,TRUE,2.67808065129011,1.93251917413542,-0.529052780079049,TRUE,2.4238635439357,2.17739717465575,0.25751920337723,TRUE,2.3844452371333,2.49927621914547,0.682182047627267,TRUE,2.4042394443103,2.37544231749022,0.560215215521773,TRUE,2.30888667945952,17,2.70225354429265,0.728093869671927,-0.0532716582258695,-0.0361839856539944,-0.0532757509212666,-0.0562713032273313,-0.0547547503228046,-0.0622944013681015,-0.0813668963211075,-0.0642792237492323,-0.0813709890165045,-0.0843665413225693,-0.0828499884180426,-0.0903896394633394,0.118318087357255,-0.074992266872147,0.118296253558645,0.218495427697837,0.190772229542158,0.228656740112747
2,1.90838069310084,1.543134280248,30,"none",4,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.385961307044939,-0.0908295488322961,-0.129162882165629,TRUE,3.7242138916398,0.739789488869905,1.28762309841834,TRUE,5.90419484670098,0.739822980289641,1.28777328902456,TRUE,3.72419325385232,0.739789488869778,1.28762291081976,TRUE,2.52654552791289,0.739467293253599,1.28969964434199,TRUE,2.82913011752105,0.739561049934217,1.2884166631931,TRUE,1.91134612080935,27,0.73644003640434,1.29883612207283,0.0147699041118244,0.0356127776109983,0.0147694292689368,-0.0356847325488187,-0.0174368547997926,-0.0904963646654072,-0.0235634292215086,-0.00272055572233465,-0.0235639040643962,-0.0740180658821517,-0.0557701881331256,-0.12882969799874,0.29886879142165,0.298894245992602,0.298868759625752,0.299220535737986,0.299003261636651,0.30076322833995
